"global_step","train-dgx_1nodo_semifreezed_0.000001_full - _step","train-dgx_1nodo_semifreezed_0.000001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.000001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_semifreezed_0.00001_full - _step","train-dgx_1nodo_semifreezed_0.00001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.00001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_semifreezed_0.0001_full - _step","train-dgx_1nodo_semifreezed_0.0001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.0001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_freezed_full - _step","train-dgx_1nodo_freezed_full - _step__MIN","train-dgx_1nodo_freezed_full - _step__MAX","train-dgx_1nodo_freezed_full - losses/inner_action_loss","train-dgx_1nodo_freezed_full - losses/inner_action_loss__MIN","train-dgx_1nodo_freezed_full - losses/inner_action_loss__MAX"
"62058240","169155","169155","169155","0.3795378","0.3795378","0.3795378","","","","","","","169545","169545","169545","0.16123985","0.16123985","0.16123985","","","","","",""
"62064640","","","","","","","","","","","","","","","","","","","60605","60605","60605","0.6025908","0.6025908","0.6025908"
"62069760","169175","169175","169175","0.4191402","0.4191402","0.4191402","","","","","","","169565","169565","169565","0.24450536","0.24450536","0.24450536","","","","","",""
"62075520","","","","","","","169365","169365","169365","0.24838087","0.24838087","0.24838087","","","","","","","","","","","",""
"62081280","169195","169195","169195","0.3033558","0.3033558","0.3033558","","","","","","","169585","169585","169585","0.25018856","0.25018856","0.25018856","","","","","",""
"62085120","","","","","","","","","","","","","","","","","","","60625","60625","60625","0.4271853","0.4271853","0.4271853"
"62087040","","","","","","","169385","169385","169385","0.2470776","0.2470776","0.2470776","","","","","","","","","","","",""
"62092800","","","","","","","169395","169395","169395","0.22587904","0.22587904","0.22587904","169605","169605","169605","0.28452653","0.28452653","0.28452653","","","","","",""
"62098560","","","","","","","169405","169405","169405","0.231063","0.231063","0.231063","169615","169615","169615","0.32799035","0.32799035","0.32799035","","","","","",""
"62104320","169235","169235","169235","0.40865105","0.40865105","0.40865105","","","","","","","169625","169625","169625","0.24775246","0.24775246","0.24775246","","","","","",""
"62110080","169245","169245","169245","0.35956407","0.35956407","0.35956407","","","","","","","","","","","","","","","","","",""
"62115840","","","","","","","","","","","","","169645","169645","169645","0.2108539","0.2108539","0.2108539","","","","","",""
"62133120","","","","","","","169465","169465","169465","0.3894739","0.3894739","0.3894739","169675","169675","169675","0.2523805","0.2523805","0.2523805","","","","","",""
"62144640","169305","169305","169305","0.36880213","0.36880213","0.36880213","169485","169485","169485","0.4475365","0.4475365","0.4475365","169695","169695","169695","0.23991716","0.23991716","0.23991716","","","","","",""
"62150400","","","","","","","169495","169495","169495","0.342325","0.342325","0.342325","169705","169705","169705","0.23174255","0.23174255","0.23174255","","","","","",""
"62156160","169325","169325","169325","0.2903089","0.2903089","0.2903089","","","","","","","169715","169715","169715","0.2002802","0.2002802","0.2002802","","","","","",""
"62156800","","","","","","","","","","","","","","","","","","","60695","60695","60695","0.38710108","0.38710108","0.38710108"
"62173440","169355","169355","169355","0.409787","0.409787","0.409787","","","","","","","169745","169745","169745","0.15760116","0.15760116","0.15760116","","","","","",""
"62179200","169365","169365","169365","0.35151172","0.35151172","0.35151172","","","","","","","","","","","","","","","","","",""
"62184960","169375","169375","169375","0.38402954","0.38402954","0.38402954","169555","169555","169555","0.23528804","0.23528804","0.23528804","","","","","","","","","","","",""
"62196480","","","","","","","169575","169575","169575","0.22344136","0.22344136","0.22344136","","","","","","","","","","","",""
"62202240","","","","","","","169585","169585","169585","0.24369732","0.24369732","0.24369732","","","","","","","","","","","",""
"62208000","169415","169415","169415","0.35201463","0.35201463","0.35201463","169595","169595","169595","0.21505332","0.21505332","0.21505332","","","","","","","","","","","",""
"62218240","","","","","","","","","","","","","","","","","","","60755","60755","60755","0.31108546","0.31108546","0.31108546"
"62219520","","","","","","","169615","169615","169615","0.2294574","0.2294574","0.2294574","","","","","","","","","","","",""
"62225280","169445","169445","169445","0.5465145","0.5465145","0.5465145","169625","169625","169625","0.2084412","0.2084412","0.2084412","169835","169835","169835","0.25862953","0.25862953","0.25862953","","","","","",""
"62228480","","","","","","","","","","","","","","","","","","","60765","60765","60765","0.38017812","0.38017812","0.38017812"
"62231040","","","","","","","169635","169635","169635","0.1873224","0.1873224","0.1873224","169845","169845","169845","0.2730423","0.2730423","0.2730423","","","","","",""
"62236800","169465","169465","169465","0.5052823","0.5052823","0.5052823","","","","","","","169855","169855","169855","0.25458887","0.25458887","0.25458887","","","","","",""
"62248320","","","","","","","169665","169665","169665","0.34531316","0.34531316","0.34531316","","","","","","","","","","","",""
"62248960","","","","","","","","","","","","","","","","","","","60785","60785","60785","0.34904695","0.34904695","0.34904695"
"62254080","","","","","","","169675","169675","169675","0.38969594","0.38969594","0.38969594","","","","","","","","","","","",""
"62259200","","","","","","","","","","","","","","","","","","","60795","60795","60795","0.41191626","0.41191626","0.41191626"
"62259840","169505","169505","169505","0.43813106","0.43813106","0.43813106","169685","169685","169685","0.40016302","0.40016302","0.40016302","169895","169895","169895","0.21829753","0.21829753","0.21829753","","","","","",""
"62265600","169515","169515","169515","0.41925973","0.41925973","0.41925973","","","","","","","","","","","","","","","","","",""
"62271360","","","","","","","169705","169705","169705","0.2650101","0.2650101","0.2650101","","","","","","","","","","","",""
"62277120","","","","","","","169715","169715","169715","0.2601889","0.2601889","0.2601889","","","","","","","","","","","",""
"62279680","","","","","","","","","","","","","","","","","","","60815","60815","60815","0.29822013","0.29822013","0.29822013"
"62282880","169545","169545","169545","0.21470907","0.21470907","0.21470907","","","","","","","169935","169935","169935","0.2138451","0.2138451","0.2138451","","","","","",""
"62288640","","","","","","","","","","","","","169945","169945","169945","0.21460041","0.21460041","0.21460041","","","","","",""
"62294400","169565","169565","169565","0.23704413","0.23704413","0.23704413","169745","169745","169745","0.18952307","0.18952307","0.18952307","","","","","","","","","","","",""
"62300160","169575","169575","169575","0.3925511","0.3925511","0.3925511","","","","","","","169965","169965","169965","0.29490548","0.29490548","0.29490548","","","","","",""
"62305920","","","","","","","169765","169765","169765","0.22492743","0.22492743","0.22492743","","","","","","","","","","","",""
"62311680","","","","","","","","","","","","","169985","169985","169985","0.22953452","0.22953452","0.22953452","","","","","",""
"62317440","169605","169605","169605","0.29523757","0.29523757","0.29523757","169785","169785","169785","0.17454776","0.17454776","0.17454776","169995","169995","169995","0.23116386","0.23116386","0.23116386","","","","","",""
"62328960","169625","169625","169625","0.26378343","0.26378343","0.26378343","","","","","","","","","","","","","","","","","",""
"62340480","","","","","","","169825","169825","169825","0.22944006","0.22944006","0.22944006","170035","170035","170035","0.28025305","0.28025305","0.28025305","","","","","",""
"62346240","","","","","","","169835","169835","169835","0.19528215","0.19528215","0.19528215","170045","170045","170045","0.21164438","0.21164438","0.21164438","","","","","",""
"62352000","","","","","","","","","","","","","170055","170055","170055","0.30453008","0.30453008","0.30453008","","","","","",""
"62357760","169675","169675","169675","0.33687672","0.33687672","0.33687672","","","","","","","","","","","","","","","","","",""
"62363520","","","","","","","","","","","","","170075","170075","170075","0.24920233","0.24920233","0.24920233","","","","","",""
"62369280","169695","169695","169695","0.30843616","0.30843616","0.30843616","","","","","","","","","","","","","","","","","",""
"62375040","","","","","","","","","","","","","170095","170095","170095","0.22918972","0.22918972","0.22918972","","","","","",""
"62386560","","","","","","","169905","169905","169905","0.34388894","0.34388894","0.34388894","170115","170115","170115","0.17859843","0.17859843","0.17859843","","","","","",""
"62392320","169735","169735","169735","0.5288007","0.5288007","0.5288007","169915","169915","169915","0.31876174","0.31876174","0.31876174","170125","170125","170125","0.16746779","0.16746779","0.16746779","","","","","",""
"62402560","","","","","","","","","","","","","","","","","","","60935","60935","60935","0.32855436","0.32855436","0.32855436"
"62403840","169755","169755","169755","0.41030785","0.41030785","0.41030785","","","","","","","","","","","","","","","","","",""
"62415360","","","","","","","169955","169955","169955","0.45909098","0.45909098","0.45909098","170165","170165","170165","0.24637479","0.24637479","0.24637479","","","","","",""
"62421120","","","","","","","169965","169965","169965","0.3510043","0.3510043","0.3510043","170175","170175","170175","0.21254617","0.21254617","0.21254617","","","","","",""
"62426880","169795","169795","169795","0.48591688","0.48591688","0.48591688","169975","169975","169975","0.3839533","0.3839533","0.3839533","","","","","","","","","","","",""
"62432640","169805","169805","169805","0.53194666","0.53194666","0.53194666","169985","169985","169985","0.36703068","0.36703068","0.36703068","","","","","","","","","","","",""
"62438400","169815","169815","169815","0.58603555","0.58603555","0.58603555","","","","","","","","","","","","","","","","","",""
"62444160","","","","","","","","","","","","","170215","170215","170215","0.26108795","0.26108795","0.26108795","","","","","",""
"62449920","","","","","","","170015","170015","170015","0.25520796","0.25520796","0.25520796","","","","","","","","","","","",""
"62453760","","","","","","","","","","","","","","","","","","","60985","60985","60985","0.22862457","0.22862457","0.22862457"
"62461440","","","","","","","170035","170035","170035","0.2728939","0.2728939","0.2728939","","","","","","","","","","","",""
"62467200","169865","169865","169865","0.5648776","0.5648776","0.5648776","170045","170045","170045","0.36948314","0.36948314","0.36948314","170255","170255","170255","0.26029754","0.26029754","0.26029754","","","","","",""
"62472960","169875","169875","169875","0.44881168","0.44881168","0.44881168","170055","170055","170055","0.34539938","0.34539938","0.34539938","","","","","","","","","","","",""
"62474240","","","","","","","","","","","","","","","","","","","61005","61005","61005","0.28504965","0.28504965","0.28504965"
"62490240","","","","","","","170085","170085","170085","0.35019463","0.35019463","0.35019463","","","","","","","","","","","",""
"62494720","","","","","","","","","","","","","","","","","","","61025","61025","61025","0.6210844","0.6210844","0.6210844"
"62496000","169915","169915","169915","0.4159962","0.4159962","0.4159962","170095","170095","170095","0.43975505","0.43975505","0.43975505","","","","","","","","","","","",""
"62501760","","","","","","","","","","","","","170315","170315","170315","0.26503164","0.26503164","0.26503164","","","","","",""
"62507520","169935","169935","169935","0.45052904","0.45052904","0.45052904","170115","170115","170115","0.27155772","0.27155772","0.27155772","170325","170325","170325","0.21511626","0.21511626","0.21511626","","","","","",""
"62513280","169945","169945","169945","0.268435","0.268435","0.268435","","","","","","","","","","","","","","","","","",""
"62515200","","","","","","","","","","","","","","","","","","","61045","61045","61045","0.2313082","0.2313082","0.2313082"
"62519040","169955","169955","169955","0.4053281","0.4053281","0.4053281","","","","","","","170345","170345","170345","0.2787838","0.2787838","0.2787838","","","","","",""
"62524800","","","","","","","170145","170145","170145","0.29331383","0.29331383","0.29331383","","","","","","","","","","","",""
"62525440","","","","","","","","","","","","","","","","","","","61055","61055","61055","0.33931237","0.33931237","0.33931237"
